Exploration Rewards Std,(Previous) Eval Time (s),Test Rewards Min,Train Time (s),Exploration Returns Mean,Number of train steps total,Q Predictions Min,Exploration Rewards Min,Number of rollouts total,V Predictions Max,Test Rewards Max,Epoch,Policy log std Mean,Test Returns Max,Log Pis Min,V Predictions Min,Test Returns Mean,Exploration Returns Std,Number of env steps total,Total Train Time (s),Policy Loss,Test Rewards Std,V Predictions Std,Policy mu Max,Policy mu Mean,V Predictions Mean,Log Pis Max,Test Actions Std,Test Returns Std,Policy log std Max,VF Loss,Log Pis Mean,Exploration Actions Min,Sample Time (s),Test Actions Max,AverageReturn,Test Rewards Mean,Q Predictions Max,Policy mu Min,Q Predictions Mean,QF Loss,Exploration Actions Mean,Test Returns Min,Policy log std Min,Q Predictions Std,Exploration Rewards Mean,Exploration Rewards Max,Epoch Time (s),Exploration Returns Min,Policy mu Std,Test Actions Mean,Test Actions Min,Exploration Returns Max,Exploration Actions Std,Num Paths,Policy log std Std,Log Pis Std,Exploration Actions Max
0.0,2.046538792550564,1.0,19.632380376569927,22.9028571429,84873,21.7048,4.0,15341,26.3984,1.0,84,-0.139627,11.0,-0.89727,22.1512,10.06,12.1432752869,85000,1700.1818170268089,0.0868999,0.0,0.552481,-0.129794,-0.144777,24.5775,-0.283457,0.0012827,0.465188133985,-0.135552,0.0237791,-0.67063,-0.987869,0.6536356257274747,-0.0350504,10.06,1.0,25.8259,-0.203747,23.9943,73.7587,-0.0516389,9.0,-0.150381,0.571225,4.0,4.0,22.332554794847965,12.0,0.0150626,-0.0369511,-0.0388335,76.0,0.57922,175,0.00297009,0.179773,0.98536
0.0,1.3939453046768904,1.0,19.867955866269767,22.3555555556,85873,22.2535,4.0,15521,26.2792,1.0,85,-0.133731,5.0,-0.881653,22.8284,5.0,11.7967143364,86000,1722.1359306303784,-0.0530247,0.0,0.510361,-0.0309427,-0.0369267,24.6001,-0.464933,0.00721363,0.0,-0.128788,0.0249546,-0.683272,-0.994562,0.6831835014745593,-0.219459,5.0,1.0,25.4006,-0.0465521,23.8253,64.8204,-0.0499465,5.0,-0.139424,0.435806,4.0,4.0,21.945084672421217,12.0,0.00298156,-0.227785,-0.240462,80.0,0.59225,180,0.0033698,0.0921978,0.996259
0.0,1.4061994701623917,1.0,20.219185567460954,20.6839378238,86873,22.3804,4.0,15714,26.0907,1.0,86,-0.145349,15.0,-1.98383,23.6538,13.5675675676,10.9765931385,87000,1744.3399137379602,0.0110497,0.0,0.322486,-0.220314,-0.235451,24.8088,-0.0748501,0.000761077,0.973723434306,-0.143437,0.0166966,-0.664677,-0.992354,0.680432191118598,0.0203839,13.5675675676,1.0,25.4979,-0.309508,24.0903,88.7383,-0.0116356,12.0,-0.146911,0.459688,4.0,4.0,22.305817228741944,12.0,0.0142557,0.0182245,0.0172265,76.0,0.592557,193,0.000806699,0.301856,0.989111
0.0,1.3032389963045716,1.0,19.211291105486453,21.3903743316,87873,23.3394,4.0,15901,25.6328,1.0,87,-0.134778,9.0,-1.95226,23.9513,8.25409836066,12.6030517215,88000,1765.7000330779701,0.148085,0.0,0.242454,0.0426596,0.024633,24.552,-0.458013,0.00204552,0.435353171308,-0.13113,0.0654484,-0.680156,-0.991444,0.6470565777271986,0.0692702,8.25409836066,1.0,25.0785,0.0164059,24.0819,106.924,0.00294176,8.0,-0.136537,0.297291,4.0,4.0,21.161586679518223,12.0,0.0085024,0.0639684,0.0620355,92.0,0.587483,187,0.00170049,0.146092,0.991364
0.0,1.5028135068714619,1.0,19.205461068078876,20.7668393782,88873,23.1214,4.0,16094,27.5823,1.0,88,-0.135937,12.0,-0.868049,23.9996,11.1222222222,10.3969175813,89000,1786.8891127873212,-0.122439,0.0,0.539789,0.0966814,0.0659867,25.3332,-0.415039,0.00154137,0.663790090278,-0.13513,0.0480856,-0.678531,-0.986084,0.6499202474951744,0.0309708,11.1222222222,1.0,26.7338,0.0564869,24.4551,90.947,0.0150108,10.0,-0.138948,0.545357,4.0,4.0,21.358194822445512,12.0,0.00796628,0.0297762,0.0255796,76.0,0.580633,193,0.000808455,0.111054,0.986318
0.0,1.3377990201115608,1.0,20.226169783622026,25.0314465409,89873,23.1302,4.0,16253,25.3415,1.0,89,-0.132126,8.0,-1.68725,23.4456,7.84375,18.1521942412,90000,1809.1883064219728,0.285091,0.0,0.269997,0.0336167,0.0266221,24.4444,-0.476224,0.000551494,0.363092188707,-0.128318,0.166827,-0.70031,-0.988499,0.6704104710370302,-0.0706531,7.84375,1.0,24.9903,0.0118493,24.1156,91.7677,-0.0185888,7.0,-0.135947,0.252439,4.0,4.0,22.234379274770617,12.0,0.00514019,-0.0717353,-0.0726667,164.0,0.586309,159,0.00246049,0.153278,0.992329
0.0,1.400731522589922,1.0,19.33517744485289,22.4269662921,90873,22.5605,4.0,16431,27.6579,1.0,90,-0.138508,14.0,-1.34798,23.1978,12.9743589744,13.2884064029,91000,1830.8158388342708,0.119822,0.0,0.394266,-0.0667078,-0.0711259,24.55,-0.416393,0.000708079,0.715655678818,-0.136755,0.0412656,-0.690809,-0.993187,0.6414987277239561,-0.0170445,12.9743589744,1.0,27.2774,-0.077456,24.0082,78.8084,-0.0224281,12.0,-0.141391,0.431857,4.0,4.0,21.377407695166767,12.0,0.00217346,-0.0185039,-0.0197488,100.0,0.59496,178,0.00127818,0.134547,0.996412
0.0,1.6523101078346372,1.0,18.50765422731638,23.5087719298,91873,21.9451,4.0,16602,25.1503,1.0,91,-0.130764,8.0,-0.789167,22.4517,8.0,13.022413616,92000,1851.2918994380161,0.169599,0.0,0.394878,-0.00395958,-0.0184327,23.8722,-0.496031,0.000610951,0.0,-0.129871,0.0679717,-0.66963,-0.992826,0.6568047143518925,-0.0660046,8.0,1.0,24.6697,-0.0245737,23.4422,85.9716,0.0061677,8.0,-0.132482,0.428013,4.0,4.0,20.81676904950291,12.0,0.00443118,-0.066861,-0.0681261,72.0,0.584826,171,0.000776928,0.0927894,0.992547
0.0,1.312128103338182,1.0,18.61598674301058,20.7461139896,92873,22.3122,4.0,16795,27.1141,1.0,92,-0.138554,9.0,-0.941154,23.0076,8.85840707965,10.6310132842,93000,1871.9375504506752,0.0131188,0.0,0.575225,-0.0638597,-0.0691822,24.6806,-0.412381,0.000750873,0.348632134577,-0.13677,0.0169775,-0.659336,-0.988903,0.6849395474418998,0.0544384,8.85840707965,1.0,26.5012,-0.0753624,24.0189,95.4005,-0.0389653,8.0,-0.139818,0.595375,4.0,4.0,20.613054393790662,12.0,0.00276253,0.0531917,0.0518271,68.0,0.588449,193,0.00105203,0.120178,0.992928
0.0,1.345083873718977,1.0,19.37851914484054,21.6739130435,93873,22.5803,4.0,16979,25.8234,1.0,93,-0.132362,11.0,-1.0148,23.1732,10.381443299,12.7134888104,94000,1893.4450854547322,0.0572068,0.0,0.30279,0.0851239,0.0530223,24.3384,-0.428506,0.00345159,0.485740989253,-0.129655,0.0157482,-0.678225,-0.991884,0.6626041075214744,-0.0334973,10.381443299,1.0,25.3191,0.0465581,23.7268,76.2281,0.0447964,10.0,-0.133134,0.298651,4.0,4.0,21.38620712608099,12.0,0.00545551,-0.0372793,-0.0465579,96.0,0.595317,184,0.000812192,0.117965,0.994564
0.0,1.4672205122187734,1.0,19.632163575850427,22.6214689266,94873,22.5791,4.0,17156,25.3328,1.0,94,-0.130378,9.0,-1.03762,23.393,8.72173913043,13.8563327459,95000,1915.091658727266,-0.00816096,0.0,0.211367,-0.032076,-0.0418019,24.3663,-0.444773,0.000855458,0.448142564408,-0.128515,0.0124727,-0.685712,-0.988068,0.6534082684665918,0.0587733,8.72173913043,1.0,24.516,-0.0626294,23.6377,94.2951,-0.00155551,8.0,-0.131221,0.234905,4.0,4.0,21.752792356535792,8.0,0.00847835,0.0555474,0.0544349,108.0,0.582121,177,0.000838746,0.109552,0.990159
0.0,1.362160543911159,1.0,18.771412558853626,22.4269662921,95873,22.8827,4.0,17334,25.5078,1.0,95,-0.144017,9.0,-0.923955,23.6199,8.61538461538,13.5562810522,96000,1935.8504137052223,0.0202812,0.0,0.280243,0.0946433,0.0617395,24.2907,-0.444943,0.000981201,0.486504255411,-0.139233,0.0159858,-0.673174,-0.987508,0.6435628551989794,0.0581871,8.61538461538,1.0,24.9613,0.0522015,23.6243,85.9601,0.0269452,8.0,-0.150385,0.276159,4.0,4.0,20.777135957963765,12.0,0.00862954,0.0565926,0.0547285,88.0,0.594702,178,0.00267504,0.111623,0.989633
0.0,1.344087784178555,1.0,19.17843457031995,24.1204819277,96873,22.2022,4.0,17500,25.8238,1.0,96,-0.132528,10.0,-1.45992,22.8932,9.08108108108,14.8983686261,97000,1957.2601128127426,-0.0082036,0.0,0.389155,0.0829643,0.0566828,24.6705,-0.429248,0.00115789,0.304179153444,-0.128567,0.028128,-0.695168,-0.996153,0.6529807550832629,-0.0477156,9.08108108108,1.0,25.112,0.0449372,23.9454,84.7099,-0.0358056,8.0,-0.139223,0.397657,4.0,4.0,21.17550310958177,12.0,0.00713444,-0.0491718,-0.0531874,76.0,0.58272,166,0.00257768,0.141778,0.991255
0.0,1.5792178651317954,1.0,19.613688645884395,23.4385964912,97873,23.1713,4.0,17671,26.6564,1.0,97,-0.129235,13.0,-0.795001,23.9677,11.5057471264,14.3102844593,98000,1978.8950654994696,0.0314029,0.0,0.330327,-0.0417274,-0.0513335,25.1087,-0.435987,0.00308749,0.564741080301,-0.127135,0.013849,-0.675657,-0.987244,0.6478977147489786,-0.0252585,11.5057471264,1.0,26.0837,-0.0578209,24.453,111.632,-0.0118871,10.0,-0.1309,0.381957,4.0,4.0,21.84080422576517,12.0,0.00286978,-0.0290738,-0.0370869,96.0,0.566653,171,0.000612723,0.108138,0.991579
0.0,1.374328757636249,1.0,19.58188273385167,22.8342857143,98873,21.8722,4.0,17846,25.8282,1.0,98,-0.135529,10.0,-1.52002,22.7997,9.27777777778,11.7658572114,99000,2000.6343302866444,-0.074808,0.0,0.319897,-0.0180933,-0.0274375,24.2978,-0.488567,0.00245236,0.447903208239,-0.134244,0.0379072,-0.69082,-0.984093,0.6499646436423063,0.0543743,9.27777777778,1.0,25.1134,-0.0395705,23.4893,86.6538,0.0186435,9.0,-0.137348,0.345666,4.0,4.0,21.606176135130227,12.0,0.00539867,0.0494264,0.0460465,64.0,0.584196,175,0.000633237,0.118818,0.993744
0.0,1.5081770047545433,1.0,18.476931422948837,22.7045454545,99873,22.3937,4.0,18022,26.6223,1.0,99,-0.135565,20.0,-0.991798,23.3604,16.7666666667,12.5717568481,100000,2021.1402317481115,-0.0810876,0.0,0.421636,0.108927,0.0529957,24.8571,-0.439045,0.00112958,1.75467629177,-0.133168,0.0266749,-0.677914,-0.98763,0.6565598901361227,-0.00846448,16.7666666667,1.0,25.9533,0.0419488,24.0346,60.9031,-0.00957191,14.0,-0.141311,0.451446,4.0,4.0,20.641668317839503,12.0,0.0118253,-0.00932936,-0.0138304,88.0,0.601394,176,0.00223833,0.108911,0.993647
